NodeNumber,xPos,yPos,zPos
2027063,4.3055200e+03,-3.3920999e+02,4.1885999e+02
2027064,4.2892500e+03,-3.3656000e+02,4.1050998e+02
2027065,4.1347100e+03,-3.3679999e+02,3.4547998e+02
2027066,4.1090801e+03,-3.2806000e+02,3.4919998e+02
2027067,4.0588799e+03,-3.2053000e+02,3.6587000e+02
2027068,4.0337898e+03,-3.1919000e+02,3.7620999e+02
2027069,4.1599697e+03,-3.3312000e+02,3.5010001e+02
2027070,4.1346797e+03,-3.2472000e+02,3.4969998e+02
2027071,4.1094399e+03,-3.1657001e+02,3.5238000e+02
2027072,4.0845398e+03,-3.0932001e+02,3.5759000e+02
2027073,4.0602998e+03,-3.0360001e+02,3.6706000e+02
2027074,4.0362000e+03,-2.9800998e+02,3.7672000e+02
2027075,4.1595698e+03,-3.8787000e+02,3.4801999e+02
2027076,4.1399097e+03,-3.6689999e+02,3.4591000e+02
2027077,4.1156797e+03,-3.5192999e+02,3.5007999e+02
2027078,4.0914600e+03,-3.3716998e+02,3.5366998e+02
2027079,4.0650999e+03,-3.3741000e+02,3.6606998e+02
2027080,4.0384800e+03,-3.3776999e+02,3.7639999e+02
2027081,4.1610098e+03,-3.2635999e+02,3.5538998e+02
2027082,4.1354697e+03,-3.1862000e+02,3.5422000e+02
2027083,4.1108501e+03,-3.0832999e+02,3.5604999e+02
2027084,4.0862500e+03,-2.9935001e+02,3.6013000e+02
2027085,4.0617800e+03,-2.9272000e+02,3.6860999e+02
2027086,4.0371899e+03,-2.8629001e+02,3.7714999e+02
2027087,4.2684600e+03,-3.3691000e+02,4.0392999e+02
2027088,4.2501401e+03,-3.3701999e+02,3.8719998e+02
2027089,4.3080400e+03,-3.3938000e+02,3.9635001e+02
2027090,4.2797300e+03,-3.3812000e+02,3.8810001e+02
2027091,4.2860098e+03,-3.3650998e+02,4.0522998e+02
2027092,4.2772598e+03,-3.3648999e+02,4.0453000e+02
2027093,4.3110298e+03,-3.4070999e+02,3.7395999e+02
2027094,4.2816499e+03,-3.3953998e+02,3.7010001e+02
2027095,4.2522598e+03,-3.3831000e+02,3.6623999e+02
2027096,4.3118301e+03,-3.4441000e+02,3.6820999e+02
2027097,4.2821997e+03,-3.4434000e+02,3.6426999e+02
2027098,4.2526001e+03,-3.4429999e+02,3.6034000e+02
2027099,4.2322798e+03,-3.3785001e+02,4.0684000e+02
2027100,4.2131499e+03,-3.3807999e+02,4.0751999e+02
2027101,4.2226099e+03,-3.3792999e+02,4.1960999e+02
2027102,4.2117100e+03,-3.3791000e+02,4.2041998e+02
2027103,4.2326899e+03,-3.3753000e+02,3.8628000e+02
2027104,4.2152397e+03,-3.3814999e+02,3.8532999e+02
2027105,4.2352197e+03,-3.3850000e+02,3.6429999e+02
2027106,4.2181797e+03,-3.3866998e+02,3.6238998e+02
2027107,4.2179697e+03,-3.4479999e+02,3.5575000e+02
2027108,4.1912100e+03,-3.4078000e+02,3.5262000e+02
2027109,4.1902300e+03,-3.3553000e+02,3.6056000e+02
2027110,4.2168901e+03,-3.5606000e+02,3.5360001e+02
2027111,4.1850400e+03,-3.7159000e+02,3.5216998e+02
2027112,4.2020898e+03,-3.7263998e+02,3.5225000e+02
2027113,4.1726099e+03,-3.8294000e+02,3.5076999e+02
2027114,4.2352798e+03,-3.4453998e+02,3.5804999e+02
2027115,4.2074897e+03,-3.8307999e+02,3.5314999e+02
2027116,4.2023701e+03,-3.8982999e+02,3.5253998e+02
2027117,4.2131099e+03,-3.8338998e+02,3.5392999e+02
2027118,4.2073999e+03,-4.0419998e+02,3.5475000e+02
2027119,4.1783701e+03,-4.0204999e+02,3.5163000e+02
2027120,4.1811699e+03,-3.9160999e+02,3.4938000e+02
2027121,4.1887500e+03,-3.3472998e+02,3.8876999e+02
2027122,4.1830400e+03,-3.3056000e+02,4.2881998e+02
2027123,4.1875400e+03,-3.3331000e+02,4.1081998e+02
2027124,4.1895098e+03,-3.3400000e+02,4.2757999e+02
2027125,4.3311597e+03,-3.4635999e+02,3.7047998e+02
2027126,4.3317798e+03,-3.4229999e+02,3.7528000e+02
2027127,4.0352800e+03,-2.6428000e+02,4.0387000e+02
2027128,4.0095798e+03,-2.6617999e+02,4.1212000e+02
2027129,4.0162000e+03,-2.8810999e+02,3.8579999e+02
2027130,3.9950698e+03,-2.8975000e+02,3.9364999e+02
2027131,3.8995698e+03,-2.9398999e+02,4.6397000e+02
2027132,3.8782100e+03,-2.9604001e+02,4.6712000e+02
2027133,3.8568298e+03,-2.9809000e+02,4.7022000e+02
2027134,3.8364800e+03,-3.0547000e+02,4.7159000e+02
2027135,3.8161399e+03,-3.1287000e+02,4.7291998e+02
2027136,3.9882700e+03,-2.7244000e+02,4.2369998e+02
2027137,3.9669299e+03,-2.7856000e+02,4.3528998e+02
2027138,3.9455300e+03,-2.8463000e+02,4.4675000e+02
2027139,3.9227898e+03,-2.8951999e+02,4.5579999e+02
2027140,3.9759299e+03,-2.9322998e+02,4.0450998e+02
2027141,3.9567500e+03,-2.9666998e+02,4.1525000e+02
2027142,3.9376399e+03,-3.0016998e+02,4.2613998e+02
2027143,3.9181399e+03,-3.0304999e+02,4.3660999e+02
2027144,3.8987998e+03,-3.0594998e+02,4.4712000e+02
2027145,3.9928098e+03,-3.0091000e+02,3.9422998e+02
2027146,3.9742898e+03,-3.0367999e+02,4.0401999e+02
2027147,3.9557898e+03,-3.0651999e+02,4.1395999e+02
2027148,3.9372998e+03,-3.0932999e+02,4.2381998e+02
2027149,3.9181199e+03,-3.1106000e+02,4.3270999e+02
2027150,3.8989800e+03,-3.1276999e+02,4.4157999e+02
2027151,3.8780798e+03,-3.0573999e+02,4.5091000e+02
2027152,3.8573699e+03,-3.0553998e+02,4.5472998e+02
2027153,3.8370498e+03,-3.1038000e+02,4.5664999e+02
2027154,3.8167998e+03,-3.1594000e+02,4.5834998e+02
2027155,3.8793599e+03,-3.1398999e+02,4.4520999e+02
2027156,3.8597200e+03,-3.1517999e+02,4.4876999e+02
2027157,3.8404099e+03,-3.1994000e+02,4.5009998e+02
2027158,3.8211299e+03,-3.2519998e+02,4.5106998e+02
2027159,4.0145999e+03,-2.9948999e+02,3.8566998e+02
2027160,4.1033901e+03,-2.6116998e+02,5.2594000e+02
2027161,4.0792998e+03,-2.5838000e+02,5.4176996e+02
2027162,4.0552000e+03,-2.5559000e+02,5.5760999e+02
2027163,4.0988901e+03,-2.8851999e+02,5.2851996e+02
2027164,4.0767200e+03,-2.8517999e+02,5.4314996e+02
2027165,4.0545698e+03,-2.8184000e+02,5.5775000e+02
2027166,4.0944199e+03,-3.1587000e+02,5.3116998e+02
2027167,4.0741699e+03,-3.1197998e+02,5.4453998e+02
2027168,4.0539199e+03,-3.0807999e+02,5.5790997e+02
2027169,4.0899900e+03,-3.4322000e+02,5.3388000e+02
2027170,4.0716399e+03,-3.3876999e+02,5.4597998e+02
2027171,4.0532998e+03,-3.3432999e+02,5.5808997e+02
2027172,4.3009497e+03,-3.3935001e+02,4.6535999e+02
2027173,4.2766699e+03,-3.3800998e+02,4.6294998e+02
2027174,4.2992500e+03,-3.4081000e+02,4.8645999e+02
2027175,4.2751597e+03,-3.4069000e+02,4.8419000e+02
2027176,4.2510898e+03,-3.4054999e+02,4.8194000e+02
2027177,4.2266299e+03,-3.4023999e+02,4.8075998e+02
2027178,4.2021797e+03,-3.3994998e+02,4.7959000e+02
2027179,4.1852998e+03,-3.4294998e+02,4.8870999e+02
2027180,4.1601699e+03,-3.2178998e+02,4.9422000e+02
2027181,4.1819497e+03,-3.5757999e+02,4.8884000e+02
2027182,4.1577998e+03,-3.4164999e+02,4.9460999e+02
2027183,4.1786299e+03,-3.7220999e+02,4.8900000e+02
2027184,4.1554497e+03,-3.6150000e+02,4.9506998e+02
2027185,4.1752798e+03,-3.8684000e+02,4.8914999e+02
2027186,4.1531201e+03,-3.8135999e+02,4.9553000e+02
2027187,4.2018101e+03,-3.4748999e+02,4.8709000e+02
2027188,4.2009399e+03,-3.6112000e+02,4.8650000e+02
2027189,4.2000601e+03,-3.7473999e+02,4.8594000e+02
2027190,4.1991899e+03,-3.8837000e+02,4.8537997e+02
2027191,4.1861299e+03,-3.3513998e+02,4.8159000e+02
2027192,4.0332000e+03,-2.5666000e+02,5.6859998e+02
2027193,4.0111699e+03,-2.5772998e+02,5.7960999e+02
2027194,3.9881099e+03,-2.6232999e+02,5.8653998e+02
2027195,3.9648599e+03,-2.6750000e+02,5.9281000e+02
2027196,4.0333499e+03,-2.8170999e+02,5.6835999e+02
2027197,4.0121599e+03,-2.8157999e+02,5.7895996e+02
2027198,3.9899299e+03,-2.8500998e+02,5.8607001e+02
2027199,3.9673999e+03,-2.8920999e+02,5.9240997e+02
2027200,4.0335200e+03,-3.0679999e+02,5.6813000e+02
2027201,4.0130999e+03,-3.0553000e+02,5.7834998e+02
2027202,3.9917000e+03,-3.0775000e+02,5.8562000e+02
2027203,3.9699199e+03,-3.1094000e+02,5.9204999e+02
2027204,4.0336499e+03,-3.3194000e+02,5.6789996e+02
2027205,4.0142300e+03,-3.2957001e+02,5.7821997e+02
2027206,3.9933899e+03,-3.3054999e+02,5.8512000e+02
2027207,3.9724099e+03,-3.3269998e+02,5.9165997e+02
2027208,4.1403501e+03,-3.7254999e+02,5.0242999e+02
2027209,4.1277798e+03,-3.6441000e+02,5.0947000e+02
2027210,4.1152700e+03,-3.5653998e+02,5.1701001e+02
2027211,4.1026401e+03,-3.4964999e+02,5.2529999e+02
2027212,4.1431099e+03,-3.5042999e+02,5.0144998e+02
2027213,4.1316899e+03,-3.4097998e+02,5.0737000e+02
2027214,4.1195098e+03,-3.3167999e+02,5.1463000e+02
2027215,4.1070298e+03,-3.2341998e+02,5.2266998e+02
2027216,4.1460601e+03,-3.2903000e+02,5.0047998e+02
2027217,4.1351997e+03,-3.1785999e+02,5.0559000e+02
2027218,4.1235298e+03,-3.0698999e+02,5.1245996e+02
2027219,4.1113701e+03,-2.9725998e+02,5.2015997e+02
2027220,4.1492598e+03,-3.0835001e+02,4.9956998e+02
2027221,4.1383398e+03,-2.9501999e+02,5.0416000e+02
2027222,4.1273398e+03,-2.8248999e+02,5.1053000e+02
2027223,4.1157100e+03,-2.7116998e+02,5.1776001e+02
2027224,4.3193198e+03,-3.4875000e+02,4.9532999e+02
2027225,4.2958101e+03,-3.4941000e+02,4.9391998e+02
2027226,4.2723398e+03,-3.4878998e+02,4.9195999e+02
2027227,4.2488501e+03,-3.4817999e+02,4.9001999e+02
2027228,4.2253398e+03,-3.4784000e+02,4.8854999e+02
2027229,4.3200400e+03,-3.4178998e+02,4.8919998e+02
2027230,4.3190601e+03,-3.6219998e+02,4.9487997e+02
2027231,4.2955400e+03,-3.6260001e+02,4.9325000e+02
2027232,4.2719297e+03,-3.6220999e+02,4.9134998e+02
2027233,4.2483799e+03,-3.6184000e+02,4.8941998e+02
2027234,4.2247500e+03,-3.6147000e+02,4.8795999e+02
2027235,4.3187998e+03,-3.7566998e+02,4.9466000e+02
2027236,4.2952197e+03,-3.7575998e+02,4.9263998e+02
2027237,4.2715298e+03,-3.7563998e+02,4.9075998e+02
2027238,4.2478701e+03,-3.7548999e+02,4.8885999e+02
2027239,4.2241699e+03,-3.7512000e+02,4.8741000e+02
2027240,4.3185200e+03,-3.8912000e+02,4.9445999e+02
2027241,4.2948901e+03,-3.8892999e+02,4.9207999e+02
2027242,4.2711099e+03,-3.8906000e+02,4.9019998e+02
2027243,4.2473701e+03,-3.8914999e+02,4.8834000e+02
2027244,4.2235698e+03,-3.8875000e+02,4.8688998e+02
2027245,4.3223599e+03,-3.3960001e+02,4.6654999e+02
2027246,4.3243599e+03,-3.3920999e+02,4.4375998e+02
2027247,4.3269297e+03,-3.3944998e+02,4.2103998e+02
2027248,4.3294497e+03,-3.3991998e+02,3.9794998e+02
2027249,3.9082000e+03,-3.5116000e+02,4.3622000e+02
2027250,3.8908298e+03,-3.5675998e+02,4.4063000e+02
2027251,3.8734600e+03,-3.6237000e+02,4.4507999e+02
2027252,3.8549099e+03,-3.6432999e+02,4.4700998e+02
2027253,3.8362800e+03,-3.6613000e+02,4.4876999e+02
2027254,3.9035000e+03,-3.3207001e+02,4.3734000e+02
2027255,3.8853599e+03,-3.3544000e+02,4.4122998e+02
2027256,3.8672200e+03,-3.3879999e+02,4.4514999e+02
2027257,3.8480498e+03,-3.4231000e+02,4.4670999e+02
2027258,3.8287500e+03,-3.4585999e+02,4.4806998e+02
2027259,3.9884199e+03,-3.3728000e+02,3.9528000e+02
2027260,3.9725100e+03,-3.3970999e+02,4.0375998e+02
2027261,3.9560498e+03,-3.4225000e+02,4.1137000e+02
2027262,3.9407600e+03,-3.4460001e+02,4.2109000e+02
2027263,3.9244900e+03,-3.4778998e+02,4.2875998e+02
2027264,3.9904700e+03,-3.1928998e+02,3.9307999e+02
2027265,3.9733098e+03,-3.2204999e+02,4.0222998e+02
2027266,3.9561499e+03,-3.2479999e+02,4.1132999e+02
2027267,3.9388999e+03,-3.2754999e+02,4.2045999e+02
2027268,3.9212800e+03,-3.2984000e+02,4.2888998e+02
2027269,4.0136499e+03,-3.3747000e+02,3.8634000e+02
2027270,4.0121299e+03,-3.1881000e+02,3.8453998e+02
2027271,4.2568398e+03,-4.0456000e+02,3.6141998e+02
2027272,4.2560801e+03,-3.8450998e+02,3.5934000e+02
2027273,4.2542900e+03,-3.6450000e+02,3.5866998e+02
2027274,4.2321201e+03,-4.0438000e+02,3.5807999e+02
2027275,4.2344297e+03,-3.8463998e+02,3.5641000e+02
2027276,4.2350801e+03,-3.6466000e+02,3.5610999e+02
2027277,4.3106001e+03,-4.0376999e+02,3.6751999e+02
2027278,4.3108999e+03,-3.8398999e+02,3.6637000e+02
2027279,4.3114600e+03,-3.6426999e+02,3.6623999e+02
2027280,4.2837300e+03,-4.0416000e+02,3.6447000e+02
2027281,4.2834897e+03,-3.8425998e+02,3.6282999e+02
2027282,4.2828901e+03,-3.6439999e+02,3.6245999e+02
2027283,4.3317900e+03,-3.6542999e+02,3.7062000e+02
2027284,4.3306997e+03,-3.8450000e+02,3.7020999e+02
2027285,4.3285298e+03,-4.0345999e+02,3.6938000e+02
2027286,3.8983599e+03,-3.5609000e+02,6.0075000e+02
2027287,4.1744399e+03,-3.7328000e+02,3.5031000e+02
2027288,4.1863301e+03,-3.5303998e+02,3.4847000e+02
2027289,4.1578101e+03,-3.4547998e+02,3.4562000e+02
2027290,4.0815999e+03,-3.2088998e+02,3.5482001e+02
2027291,3.4878198e+03,-3.3769998e+02,3.9841998e+02
2027292,3.6868098e+03,-3.3173999e+02,4.4235999e+02
2027293,3.6726499e+03,-3.3223999e+02,4.3922998e+02
2027294,3.6585000e+03,-3.3272998e+02,4.3613998e+02
2027295,3.6443398e+03,-3.3322998e+02,4.3301999e+02
2027296,3.6301699e+03,-3.3372000e+02,4.2994000e+02
2027297,3.6160200e+03,-3.3420999e+02,4.2682999e+02
2027298,3.6018799e+03,-3.3466998e+02,4.2369000e+02
2027299,3.5877100e+03,-3.3512000e+02,4.2054999e+02
2027300,3.5735498e+03,-3.3557001e+02,4.1744998e+02
2027301,3.5593899e+03,-3.3601999e+02,4.1431998e+02
2027302,3.5452400e+03,-3.3645999e+02,4.1119998e+02
2027303,3.5310798e+03,-3.3691000e+02,4.0807999e+02
2027304,3.5169199e+03,-3.3735001e+02,4.0497000e+02
2027305,3.5027600e+03,-3.3778998e+02,4.0185001e+02
2027306,3.4887000e+03,-3.2625998e+02,4.0706998e+02
2027307,3.7312200e+03,-3.3019000e+02,4.5209000e+02
2027308,3.7382500e+03,-3.1803000e+02,4.6203998e+02
2027309,3.7164199e+03,-3.3069998e+02,4.4884000e+02
2027310,3.7235698e+03,-3.1853000e+02,4.5878998e+02
2027311,3.7016199e+03,-3.3122000e+02,4.4557999e+02
2027312,3.7088899e+03,-3.1903998e+02,4.5556998e+02
2027313,3.6942100e+03,-3.1953998e+02,4.5231998e+02
2027314,3.6795300e+03,-3.2003998e+02,4.4909998e+02
2027315,3.6648599e+03,-3.2054999e+02,4.4584998e+02
2027316,3.6501799e+03,-3.2104999e+02,4.4263000e+02
2027317,3.6355000e+03,-3.2154999e+02,4.3938998e+02
2027318,3.6208198e+03,-3.2204999e+02,4.3616998e+02
2027319,3.6061399e+03,-3.2254999e+02,4.3292999e+02
2027320,3.5914700e+03,-3.2303998e+02,4.2970999e+02
2027321,3.5767900e+03,-3.2350000e+02,4.2645999e+02
2027322,3.5621099e+03,-3.2397000e+02,4.2322998e+02
2027323,3.5474299e+03,-3.2442999e+02,4.2000000e+02
2027324,3.5327500e+03,-3.2488000e+02,4.1675998e+02
2027325,3.5180698e+03,-3.2535001e+02,4.1353000e+02
2027326,3.5033899e+03,-3.2581000e+02,4.1029999e+02
2027327,3.4882100e+03,-3.2091998e+02,5.2276001e+02
2027328,3.4885200e+03,-3.1909000e+02,5.0342999e+02
2027329,3.4882700e+03,-3.1578998e+02,4.8306998e+02
2027330,3.4885598e+03,-3.1720999e+02,4.6762000e+02
2027331,3.4888999e+03,-3.1885001e+02,4.5207999e+02
2027332,3.4885698e+03,-3.1851999e+02,4.3679999e+02
2027333,3.4886099e+03,-3.2116998e+02,4.2160999e+02
2027334,3.5027700e+03,-3.2079999e+02,5.2589001e+02
2027335,3.5173398e+03,-3.2069000e+02,5.2900000e+02
2027336,3.5318999e+03,-3.2057001e+02,5.3213000e+02
2027337,3.5464700e+03,-3.2045999e+02,5.3526001e+02
2027338,3.5610300e+03,-3.2034000e+02,5.3838000e+02
2027339,3.5755898e+03,-3.2022000e+02,5.4151001e+02
2027340,3.5901599e+03,-3.2010001e+02,5.4464001e+02
2027341,3.6047200e+03,-3.1997998e+02,5.4776001e+02
2027342,3.6192900e+03,-3.1985999e+02,5.5089001e+02
2027343,3.6338499e+03,-3.1973999e+02,5.5401996e+02
2027344,3.6484199e+03,-3.1962000e+02,5.5714001e+02
2027345,3.6629800e+03,-3.1948999e+02,5.6026996e+02
2027346,3.6775498e+03,-3.1937000e+02,5.6339001e+02
2027347,3.6921199e+03,-3.1925000e+02,5.6651996e+02
2027348,3.7066799e+03,-3.1912000e+02,5.6964996e+02
2027349,3.7212500e+03,-3.1900000e+02,5.7277997e+02
2027350,3.7358098e+03,-3.1888000e+02,5.7590997e+02
2027351,3.5037100e+03,-3.1903000e+02,5.0166998e+02
2027352,3.5185100e+03,-3.1847000e+02,5.0489999e+02
2027353,3.5332600e+03,-3.1841000e+02,5.0809998e+02
2027354,3.5478799e+03,-3.1838000e+02,5.1128998e+02
2027355,3.5624099e+03,-3.1839999e+02,5.1445001e+02
2027356,3.5768499e+03,-3.1839999e+02,5.1760999e+02
2027357,3.5912200e+03,-3.1844998e+02,5.2075000e+02
2027358,3.6055498e+03,-3.1847998e+02,5.2389001e+02
2027359,3.6198398e+03,-3.1851999e+02,5.2701996e+02
2027360,3.6341399e+03,-3.1856000e+02,5.3014001e+02
2027361,3.6484500e+03,-3.1859000e+02,5.3326001e+02
2027362,3.6627998e+03,-3.1860001e+02,5.3637000e+02
2027363,3.6772100e+03,-3.1857999e+02,5.3948999e+02
2027364,3.6917200e+03,-3.1853998e+02,5.4260999e+02
2027365,3.7063298e+03,-3.1847000e+02,5.4572998e+02
2027366,3.7210898e+03,-3.1835001e+02,5.4884998e+02
2027367,3.7360100e+03,-3.1816998e+02,5.5197998e+02
2027368,3.5038499e+03,-3.1810999e+02,4.8628000e+02
2027369,3.5187200e+03,-3.1751999e+02,4.8951999e+02
2027370,3.5335100e+03,-3.1750000e+02,4.9275998e+02
2027371,3.5481599e+03,-3.1756000e+02,4.9600000e+02
2027372,3.5626599e+03,-3.1764999e+02,4.9923999e+02
2027373,3.5770798e+03,-3.1778000e+02,5.0247998e+02
2027374,3.5914099e+03,-3.1791000e+02,5.0572000e+02
2027375,3.6057000e+03,-3.1807999e+02,5.0895999e+02
2027376,3.6199700e+03,-3.1822000e+02,5.1220001e+02
2027377,3.6342400e+03,-3.1838000e+02,5.1542999e+02
2027378,3.6485400e+03,-3.1850000e+02,5.1864001e+02
2027379,3.6628999e+03,-3.1860999e+02,5.2183997e+02
2027380,3.6773298e+03,-3.1864999e+02,5.2501001e+02
2027381,3.6918599e+03,-3.1864999e+02,5.2814001e+02
2027382,3.7065200e+03,-3.1860001e+02,5.3123999e+02
2027383,3.7213198e+03,-3.1847998e+02,5.3427997e+02
2027384,3.7362800e+03,-3.1825998e+02,5.3723999e+02
2027385,3.5036199e+03,-3.1712000e+02,4.7076999e+02
2027386,3.5184900e+03,-3.1710001e+02,4.7397000e+02
2027387,3.5332200e+03,-3.1713000e+02,4.7722000e+02
2027388,3.5478398e+03,-3.1722998e+02,4.8050998e+02
2027389,3.5623799e+03,-3.1738000e+02,4.8384998e+02
2027390,3.5768499e+03,-3.1757001e+02,4.8722000e+02
2027391,3.5912800e+03,-3.1776999e+02,4.9060999e+02
2027392,3.6056899e+03,-3.1798999e+02,4.9401999e+02
2027393,3.6200999e+03,-3.1819998e+02,4.9742999e+02
2027394,3.6345300e+03,-3.1839999e+02,5.0081998e+02
2027395,3.6489900e+03,-3.1857001e+02,5.0419000e+02
2027396,3.6635000e+03,-3.1869998e+02,5.0750998e+02
2027397,3.6780498e+03,-3.1878000e+02,5.1075998e+02
2027398,3.6926699e+03,-3.1878998e+02,5.1391998e+02
2027399,3.7073398e+03,-3.1870999e+02,5.1696997e+02
2027400,3.7220798e+03,-3.1853998e+02,5.1988000e+02
2027401,3.5032700e+03,-3.1734000e+02,4.5517999e+02
2027402,3.5179299e+03,-3.1732001e+02,4.5831000e+02
2027403,3.5325498e+03,-3.1739999e+02,4.6156000e+02
2027404,3.5471499e+03,-3.1750998e+02,4.6491000e+02
2027405,3.5617400e+03,-3.1767999e+02,4.6835999e+02
2027406,3.5763398e+03,-3.1785999e+02,4.7187000e+02
2027407,3.5909500e+03,-3.1807001e+02,4.7544000e+02
2027408,3.6055898e+03,-3.1828000e+02,4.7903000e+02
2027409,3.6202500e+03,-3.1847998e+02,4.8262000e+02
2027410,3.6349299e+03,-3.1866998e+02,4.8619998e+02
2027411,3.6496399e+03,-3.1882001e+02,4.8972000e+02
2027412,3.6643398e+03,-3.1891998e+02,4.9316000e+02
2027413,3.6790598e+03,-3.1895999e+02,4.9647998e+02
2027414,3.6937500e+03,-3.1892999e+02,4.9966000e+02
2027415,3.7084199e+03,-3.1882001e+02,5.0264999e+02
2027416,3.7230398e+03,-3.1862000e+02,5.0542999e+02
2027417,3.7375798e+03,-3.1829999e+02,5.0795999e+02
2027418,3.5028699e+03,-3.1844998e+02,4.3964999e+02
2027419,3.5172800e+03,-3.1845999e+02,4.4270999e+02
2027420,3.5317800e+03,-3.1847998e+02,4.4594998e+02
2027421,3.5463699e+03,-3.1857001e+02,4.4935999e+02
2027422,3.5610498e+03,-3.1866000e+02,4.5288998e+02
2027423,3.5758098e+03,-3.1879999e+02,4.5651999e+02
2027424,3.5906299e+03,-3.1889999e+02,4.6020999e+02
2027425,3.6055100e+03,-3.1903998e+02,4.6392999e+02
2027426,3.6204199e+03,-3.1913998e+02,4.6766000e+02
2027427,3.6353398e+03,-3.1922998e+02,4.7134000e+02
2027428,3.6502500e+03,-3.1926999e+02,4.7494998e+02
2027429,3.6651399e+03,-3.1926999e+02,4.7844998e+02
2027430,3.6799700e+03,-3.1922000e+02,4.8181000e+02
2027431,3.6947200e+03,-3.1910999e+02,4.8498999e+02
2027432,3.7093599e+03,-3.1889999e+02,4.8795999e+02
2027433,3.7238599e+03,-3.1860999e+02,4.9066998e+02
2027434,3.7381899e+03,-3.1825998e+02,4.9309998e+02
2027435,3.5026899e+03,-3.2098999e+02,4.2442999e+02
2027436,3.5169800e+03,-3.2085001e+02,4.2747998e+02
2027437,3.5314500e+03,-3.2075998e+02,4.3072998e+02
2027438,3.5460698e+03,-3.2066998e+02,4.3413998e+02
2027439,3.5608198e+03,-3.2060999e+02,4.3766000e+02
2027440,3.5756799e+03,-3.2054999e+02,4.4128000e+02
2027441,3.5906099e+03,-3.2047998e+02,4.4494000e+02
2027442,3.6055999e+03,-3.2037000e+02,4.4863000e+02
2027443,3.6205999e+03,-3.2026999e+02,4.5228998e+02
2027444,3.6355999e+03,-3.2013998e+02,4.5592999e+02
2027445,3.6505798e+03,-3.1998999e+02,4.5947998e+02
2027446,3.6655000e+03,-3.1979999e+02,4.6294000e+02
2027447,3.6803398e+03,-3.1957001e+02,4.6625998e+02
2027448,3.6950798e+03,-3.1929999e+02,4.6944998e+02
2027449,3.7097000e+03,-3.1897998e+02,4.7244998e+02
2027450,3.7241799e+03,-3.1859000e+02,4.7526999e+02
2027451,3.7384800e+03,-3.1816000e+02,4.7787000e+02
2027452,3.7420200e+03,-3.2748999e+02,5.8085999e+02
2027453,3.7270798e+03,-3.2817999e+02,5.7801001e+02
2027454,3.7111199e+03,-3.2853000e+02,5.7594000e+02
2027455,3.6937900e+03,-3.2870999e+02,5.7248999e+02
2027456,3.6802700e+03,-3.2887000e+02,5.6981000e+02
2027457,3.6648398e+03,-3.2904999e+02,5.6675000e+02
2027458,3.6493999e+03,-3.2922998e+02,5.6070996e+02
2027459,3.6339800e+03,-3.2941000e+02,5.5764001e+02
2027460,3.6185498e+03,-3.2960001e+02,5.5458002e+02
2027461,3.6031299e+03,-3.2978000e+02,5.5151996e+02
2027462,3.5877000e+03,-3.2995999e+02,5.4845996e+02
2027463,3.5722700e+03,-3.3013998e+02,5.4539001e+02
2027464,3.5568499e+03,-3.3032001e+02,5.4233002e+02
2027465,3.5414299e+03,-3.3050000e+02,5.3926996e+02
2027466,3.5260100e+03,-3.3066998e+02,5.3621997e+02
2027467,3.5105798e+03,-3.3084000e+02,5.3316998e+02
2027468,3.5035798e+03,-3.3091998e+02,5.3176996e+02
2027469,3.4892400e+03,-3.3109000e+02,5.2894000e+02
2027470,3.1533098e+03,-4.5185999e+02,5.0484000e+02
2027471,3.1436499e+03,-4.5988998e+02,5.0298999e+02
2027472,3.1336699e+03,-4.6744998e+02,5.0103998e+02
2027473,3.1234199e+03,-4.7466000e+02,4.9900998e+02
2027474,3.1132800e+03,-4.8178998e+02,4.9700000e+02
2027475,3.1559700e+03,-4.5719000e+02,5.1106998e+02
2027476,3.1449900e+03,-4.6397998e+02,5.0889999e+02
2027477,3.1341299e+03,-4.7097998e+02,5.0663998e+02
2027478,3.1235698e+03,-4.7832999e+02,5.0422998e+02
2027479,3.1130200e+03,-4.8567999e+02,5.0181000e+02
2027480,3.1666299e+03,-4.7162000e+02,5.1076999e+02
2027481,3.1539399e+03,-4.8076999e+02,5.0895999e+02
2027482,3.1420898e+03,-4.8912997e+02,5.0723999e+02
2027483,3.1302700e+03,-4.9469000e+02,5.0516000e+02
2027484,3.1173499e+03,-5.0076999e+02,5.0288998e+02
2027485,3.1772900e+03,-4.8604999e+02,5.1050000e+02
2027486,3.1636199e+03,-4.9678000e+02,5.0900000e+02
2027487,3.1504800e+03,-5.0709000e+02,5.0756998e+02
2027488,3.1370999e+03,-5.1185999e+02,5.0591998e+02
2027489,3.1216799e+03,-5.1585999e+02,5.0397000e+02
2027490,3.1740200e+03,-5.1202997e+02,5.0900998e+02
2027491,3.1600798e+03,-5.2358002e+02,5.0781998e+02
2027492,3.1440598e+03,-5.2983997e+02,5.0647998e+02
2027493,3.1272400e+03,-5.3388000e+02,5.0491000e+02
2027494,3.1872000e+03,-4.5706000e+02,5.1263000e+02
2027495,3.1905200e+03,-4.6109000e+02,5.1237000e+02
2027496,3.1937900e+03,-4.6506998e+02,5.1213000e+02
2027497,3.1971699e+03,-4.2109000e+02,5.1047998e+02
2027498,3.1832100e+03,-4.3289999e+02,5.1098999e+02
